id,ambiguity_type,gold_ambiguous,predicted_ambiguous,ambiguity_decision_correct,model_questions,num_questions,asked_question,model_question_first_similarity,model_question_best_similarity,resolved_proxy_first,resolved_proxy_any,json_exact_valid,json_schema_valid,json_recoverable_parse
163,safety,True,True,True,"['What is the location of the tomato, cucumber, onion, and bell pepper?', 'Are the vegetables already prepared and ready to be chopped?', 'Are there any specific chopping requirements or sizes for the vegetables?']",3,True,0.14885053038597107,0.14885053038597107,False,False,True,True,False
164,preferences,True,True,True,"['What type of meal are you referring to (e.g. breakfast, lunch, dinner)?', 'Are there any dietary restrictions or preferences (e.g. vegetarian, gluten-free) that should be considered?', 'How many people are the meal for?']",3,True,0.45667678117752075,0.45667678117752075,False,False,True,True,False
165,preferences,True,True,True,"['Is the bowl already prepared or should I prepare a new one?', 'Do you want me to add any milk or other ingredients to the muesli?', 'Do you want me to use a specific type of jam or the mixed fruit jam available?']",3,True,0.3774641454219818,0.3774641454219818,False,False,True,True,False
166,preferences,True,True,True,"['Which type of yogurt should I use (Greek, vanilla, or strawberry)?', 'How should I measure 1 cup of yogurt?', ""What does 'well combined' mean in the context of mixing the ingredients?""]",3,True,0.6560946702957153,0.6560946702957153,False,False,True,True,False
167,safety,True,True,True,"['What type of seafood would you like on the platter?', 'Would you like any accompaniments with the seafood?', 'What size or quantity of seafood would you like?']",3,True,0.4846172332763672,0.5129268169403076,False,False,True,True,False
168,preferences,True,True,True,"['What type of chips do you want me to cut open?', 'Is the bag of chips open or closed?', 'Is the bag of chips accessible to me?']",3,True,0.8313020467758179,0.8313020467758179,True,True,True,True,False
169,preferences,True,True,True,"['What type of bread do you want me to toast?', 'Do you want me to toast one or two slices?', 'Do you want me to toast the uncut white bread or the sliced whole wheat bread?']",3,True,0.7648653984069824,0.7648653984069824,True,True,True,True,False
170,common_sense_knowledge,True,True,True,"['How many cloves of garlic should be grated?', 'What is the desired consistency of the grated carrot and cucumber?', 'How much black pepper is considered a pinch?']",3,True,0.4038770794868469,0.5301077365875244,False,False,True,True,False
171,safety,True,True,True,"['Is the pumpkin pie currently in the oven?', 'Which spoon should I use to transfer the jam and condensed milk?', 'What is the exact location of the mixed fruit jam and condensed milk?']",3,True,0.09206937998533249,0.12852659821510315,False,False,True,True,False
172,preferences,True,True,True,"['Which type of rice is required (brown, jasmine, basmati)?', 'Is the saucepan empty or already containing something?', 'Is the cup a standard US cup or a different unit?']",3,True,0.5342594385147095,0.5342594385147095,False,False,True,True,False
173,safety,True,True,True,"['Which type of knife should I use to cut the bread?', 'How should I cut the sandwich (diagonally is not specific enough)?', 'What if the kitchen table is occupied or dirty?']",3,True,0.9316465258598328,0.9316465258598328,True,True,True,True,False
174,preferences,True,True,True,"['Which type of bread would you like me to toast?', 'Do you want me to use the honey from the bottle or the honey from the glass container?', 'Do you want to grate the carrot into small pieces or leave it in larger pieces?']",3,True,0.7630137801170349,0.7630137801170349,True,True,True,True,False
175,common_sense_knowledge,True,True,True,"['What type of cheese would you like to use for the dip?', 'Would you like to add any other ingredients to the dip?', 'How would you like to prepare the buffalo wings before making the dip?']",3,True,0.942711591720581,0.942711591720581,True,True,True,True,False
176,preferences,True,True,True,"['Which type of yogurt should I use for the olive spread?', 'Should I toast the crackers before spreading the olive spread on them?', 'How thin should I slice the canned olives?']",3,True,0.9043319821357727,0.9043319821357727,True,True,True,True,False
177,safety,True,True,True,"['Which type of plate should the chicken nuggets be placed on?', 'Is the iced tea a specific type of iced tea or any type of iced tea?', 'Is the oven preheated and where are the chicken nuggets located in the oven?']",3,True,0.9192367792129517,0.9192367792129517,True,True,True,True,False
178,safety,True,True,True,"['Which type of milk should be used in the coffee?', 'Is the milk chocolate to be melted and mixed with the coffee or served on the side as a solid piece?', 'What is the desired consistency of the mixed fruit jam in the coffee?']",3,True,0.36654675006866455,0.5029087066650391,False,False,True,True,False
179,preferences,True,True,True,"['Which type of oil should I use for sautéing the vegetables?', 'What is the correct way to use the garlic press as a chopping tool?', 'How should I determine the medium heat on the stove?']",3,True,0.6579843759536743,0.6579843759536743,False,False,True,True,False
180,common_sense_knowledge,True,True,True,"['What type of olive oil should be used?', 'How much garlic should be used?', 'What type of basil should be used?']",3,True,0.24549227952957153,0.24549227952957153,False,False,True,True,False
181,preferences,True,True,True,"['Which bowl should I use to shred the cabbage into?', 'What should I use to mix the shredded cabbage with mayonnaise, salt, and black pepper?', 'What is the spatula?']",3,True,0.622877836227417,0.622877836227417,False,False,True,True,False
182,safety,True,True,True,"['Is the glass food storage container in the top drawer?', 'Is the glass food storage container in the bottom drawer?', 'Is the glass food storage container on the counter?']",3,True,0.5144245624542236,0.5229140520095825,False,False,True,True,False
183,preferences,True,True,True,"['What type of milk should be used in the milkshake?', 'What is the desired consistency of the milkshake?', 'Are there any additional ingredients that should be included in the milkshake?']",3,True,0.8196329474449158,0.8196329474449158,True,True,True,True,False
184,common_sense_knowledge,True,True,True,"['Which type of dishes are to be cleaned?', 'Are there any specific cleaning products to be used?', 'Are there any other items that need to be cleaned or organized?']",3,True,0.8754765391349792,0.8754765391349792,True,True,True,True,False
185,preferences,True,True,True,"['Which sink are you referring to?', 'What amount of water is required?', 'Do you want the water to be hot or cold?']",3,True,0.09620341658592224,0.5917273759841919,False,False,True,True,False
186,common_sense_knowledge,True,True,True,"['Is the maple bar frozen?', 'Is the maple bar in the microwave?', 'Is the maple bar in the oven?']",3,True,0.19478470087051392,0.3607868552207947,False,False,True,True,False
187,preferences,True,True,True,"['Which fruit would you like to slice in half?', 'What type of bread would you like to toast?', 'What vegetable would you like to serve on the side?']",3,True,0.6944010257720947,0.6944010257720947,False,False,True,True,False
188,common_sense_knowledge,True,True,True,"['What type of breakfast would you like?', 'Would you like any beverages?', 'Are there any dietary restrictions I should consider?']",3,True,0.4558510184288025,0.4558510184288025,False,False,True,True,False
189,common_sense_knowledge,True,True,True,"['What type of eggs are we working with (e.g. chicken, duck)?', 'How many eggs are we separating?', 'What is the desired consistency for the egg whites (e.g. stiff peaks, soft peaks)?']",3,True,0.5325648784637451,0.6599000692367554,False,False,True,True,False
190,common_sense_knowledge,True,True,True,"['Where are the chicken balls stored?', 'Is the baking sheet already available and lined with parchment paper?', 'What is the exact temperature of the oven in Celsius?']",3,True,1.0,1.0,True,True,True,True,False
191,common_sense_knowledge,True,True,True,"['Where is the olive oil located?', 'What type of bowl is the specialized utensil supposed to be used with?', 'What is the desired consistency of the honey mustard dressing?']",3,True,0.17711693048477173,0.6815803050994873,False,False,True,True,False
192,preferences,True,True,True,"['Which type of rice should I use for cooking?', 'How much water should I use for cooking the rice?', 'What type of dish should I use to marinate the salmon?']",3,True,0.9149206280708313,0.9149206280708313,True,True,True,True,False
193,safety,True,True,True,"['What type of beer?', 'Do you want a cold beer?', 'Do you want a specific brand of beer?']",3,True,0.6152927279472351,0.6152927279472351,False,False,True,True,False
194,preferences,True,True,True,"['Which type of mug would you like to use?', 'Do you want the coffee to be hot or iced?', 'Would you like any sugar or creamer in your coffee?']",3,True,0.6893283724784851,0.6893283724784851,False,False,True,True,False
195,safety,True,True,True,"['What type of ceramic bowl do you want me to use?', 'Is the can of beans already open?', 'Is the strainer available for use?']",3,True,0.16091260313987732,0.37832945585250854,False,False,True,True,False
196,preferences,True,True,True,"['Which type of pan should I use (frying pan, grill pan, or saucepan)?', 'What is the desired consistency of the muesli in the dessert (crunchy or smooth)?', ""How should I measure a 'cup' of muesli (using a standard measuring cup or a regular cup)?""]",3,True,0.7092710733413696,0.7092710733413696,False,False,True,True,False
197,preferences,True,True,True,"['Which bowl would you like to use (metal, plastic, or ceramic)?', 'How much of a splash of milk is required?', 'What is the unit of measurement for a cup of muesli (e.g., US cup, metric cup, etc.)?']",3,True,0.5882079601287842,0.5882079601287842,False,False,True,True,False
198,common_sense_knowledge,True,True,True,"['Is the toast already toasted?', 'Is the mixed fruit jam already opened?', 'Is the ceramic bread plate clean and available?']",3,True,0.3870167136192322,0.3946372866630554,False,False,True,True,False
199,safety,True,True,True,"['What type of long-term storage is required (e.g. fridge, pantry, freezer)?', 'Is there a specific location in the kitchen designated for long-term storage?', 'Are there any specific conditions for the storage location (e.g. temperature, humidity)?']",3,True,0.4609922766685486,0.4910316467285156,False,False,True,True,False
200,common_sense_knowledge,True,True,True,"['What type of container is suitable for drinking?', 'Is the glass milk bottle the one on the counter?', 'Is the glass milk bottle empty?']",3,True,0.6030105352401733,0.6030105352401733,False,False,True,True,False
201,preferences,True,True,True,"['How many slices of uncut white bread do you want me to toast?', 'Do you want me to use both coconut oil and olive oil for toasting?', ""Do you want to toast the bread until it's lightly browned or just lightly toasted?""]",3,True,0.5287327170372009,0.6699478030204773,False,False,True,True,False
202,preferences,True,True,True,"['What type of potatoes should be used for grating?', 'What is the desired consistency of the potato mixture?', 'Where is the oven located and how do I access it?']",3,True,0.6236845850944519,0.6236845850944519,False,False,True,True,False
203,preferences,True,True,True,"['How many cloves of garlic should I use?', 'What type of bread should I use for the sandwich?', 'Should I toast the bread before or after spreading the mixture?']",3,True,0.12583614885807037,0.9455447793006897,False,True,True,True,False
204,preferences,True,True,True,"['Which bottle of wine should I open (red or white)?', 'Which glass should I use?', 'How many glasses should I pour?']",3,True,0.6754650473594666,0.6754650473594666,False,False,True,True,False
205,common_sense_knowledge,True,True,True,"['How thinly should the cabbage be sliced?', 'What is the desired consistency of the mixed vegetables in the metal bowl?', 'How much lemon juice and black pepper should be used?']",3,True,0.3112301528453827,0.5318633317947388,False,False,True,True,False
206,preferences,True,True,True,"['How many cloves of garlic are available?', 'Where are the garlic cloves located?', 'Are the garlic cloves already peeled?']",3,True,0.4588451385498047,0.6667159199714661,False,False,True,True,False
207,common_sense_knowledge,True,True,True,"['Which type of cheese should I use for the cup?', 'Which type of cheese should I use for the tablespoon?', 'Which type of cheese should I use for the other tablespoon?']",3,True,0.7673907279968262,0.7673907279968262,True,True,True,True,False
208,common_sense_knowledge,True,True,True,"['Which type of cheese would you like to use (e.g. cream cheese, cottage cheese, cheddar cheese, fresh mozzarella)?', 'What is the unit of measurement for a quarter cup (e.g. milliliters, fluid ounces)?']",2,True,0.629241406917572,0.629241406917572,False,False,True,True,False
209,common_sense_knowledge,True,True,True,"[""What type of paper towel is considered 'clean'?"", 'Are there any specific areas of the mussels that need extra attention while scrubbing?', 'What is the desired state of the mussels after rinsing and scrubbing?']",3,True,0.3224525451660156,0.8577249050140381,False,True,True,True,False
210,preferences,True,True,True,"['Which yogurt cup do you want me to take out (vanilla or Greek)?', 'Is the yogurt cup in the fridge or on the counter?', 'Do you want me to put it on the table or in the landfill/bin/recycling/compost?']",3,True,0.5691474676132202,0.600287675857544,False,False,True,True,False
211,common_sense_knowledge,True,True,True,"['Which type of oil mixture do you want to use?', 'Do you want to preheat the oven before transferring the chicken nuggets?', 'What is the desired temperature for baking the chicken nuggets?']",3,True,0.01658230647444725,0.8328807353973389,False,True,True,True,False
212,preferences,True,True,True,"['What type of milk is required (dairy or non-dairy)?', 'Is yogurt a required ingredient?', 'What type of cheese is required (e.g. mozzarella, cheddar, cream cheese)?']",3,True,0.3052338659763336,0.3410634994506836,False,False,True,True,False
213,preferences,True,True,True,"['What type of honey do you have available in the kitchen?', 'Is the blender already clean and ready for use?', 'Do you have ice cubes available in the kitchen?']",3,True,0.38079458475112915,0.38079458475112915,False,False,True,True,False
214,preferences,True,True,True,"['Which plate should I use, ceramic or plastic?', 'Is the croissant already cut or not?', 'Is the cutting board already in use?']",3,True,0.4484773278236389,0.5941937565803528,False,False,True,True,False
215,common_sense_knowledge,True,True,True,"['Which part of the lemon should be grated?', 'Which grater should be used?', 'Which mug should be used to collect the grated lemon?']",3,True,0.8255554437637329,0.8255554437637329,True,True,True,True,False
216,preferences,True,True,True,"['Which type of mug should I use (porcelain, beer, or glass)?', 'Are the contents of the vanilla and strawberry yogurt cups to be mixed together in the mug or poured into the mug first?', 'Should the mixed contents be stirred or blended?']",3,True,0.54802405834198,0.852383017539978,False,True,True,True,False
217,preferences,True,True,True,"['Is the task referring to the mozzarella sticks or the fresh mozzarella package?', ""Is the 'table' the counter or a different surface?"", ""Is the 'fridge' the top drawer or the bottom drawer?""]",3,True,0.6737688779830933,0.6737688779830933,False,False,True,True,False
218,preferences,True,True,True,"['Which type of grapes would you like to use?', 'Would you like to blend the grapes with white wine or red wine?', 'What type of pan would you like to use for blending?']",3,True,0.8594317436218262,0.8594317436218262,True,True,True,True,False
219,common_sense_knowledge,True,True,True,"['What type of pan should be used for cooking the omelette?', 'How should the eggs be mixed with the chopped ingredients?', 'What is the desired level of doneness for the omelette?']",3,True,0.6347991228103638,0.6347991228103638,False,False,True,True,False
220,preferences,True,True,True,"['Which type of plate should the frozen vegetable pizza be placed on?', 'Which oven is available to use?', 'What type of pizza is the frozen vegetable pizza?']",3,True,0.913912296295166,0.913912296295166,True,True,True,True,False
221,safety,True,True,True,"['Is the avocado ripe?', 'Is there a clean, empty ceramic bowl available?', 'Are the oven mitts available for handling the avocado?']",3,True,0.6411764025688171,0.6411764025688171,False,False,True,True,False
222,preferences,True,True,True,"['What type of knife should I use to slice the lemon?', 'Where is the knife located?', 'What type of salt should I use?']",3,True,0.2714758515357971,0.3638961911201477,False,False,True,True,False
223,common_sense_knowledge,True,True,True,"['Is the spatula stored in the top drawer?', 'Is the spatula stored in the bottom drawer?']",2,True,0.7896933555603027,0.7896933555603027,True,True,True,True,False
224,preferences,True,True,True,"['What type of juice would you like to add to the bowl?', 'Is the ceramic bowl already available and clean?', 'Is the carrot already obtained or should I obtain it first?']",3,True,0.6826679706573486,0.6826679706573486,False,False,True,True,False
225,preferences,True,True,True,"['Which type of knife should I use to slice the fruit?', 'How should I arrange the fruit on the plate?', 'Should I remove the seeds and peel from the fruit before slicing?']",3,True,0.5261763334274292,0.670095682144165,False,False,True,True,False
226,preferences,True,True,True,"[""Which type of heat is 'medium heat' referring to?"", 'What type of pot should I use, the soup pot or the stockpot?', 'How much garlic and potato should I peel and chop?']",3,True,0.24533873796463013,0.5153816342353821,False,False,True,True,False
227,common_sense_knowledge,True,True,True,"['Is the potato a raw potato?', 'Is the potato a specific type of potato?', 'Is the potato already peeled?']",3,True,0.5749343037605286,0.707718014717102,False,False,True,True,False
228,preferences,True,True,True,"['Which canned vegetables do you want to use?', 'Which pot do you want to use?', 'Where is the oven located?']",3,True,0.7302002906799316,0.7302002906799316,False,False,True,True,False
229,preferences,True,True,True,"['Which mug would you like to use: ceramic mug, glass mug, or plastic cup?', 'Which type of mug is available: beer mug, glass mug, ceramic mug, or paper cup?', 'Is the whisk clean and ready for use?']",3,True,0.4557289481163025,0.4557289481163025,False,False,True,True,False
230,common_sense_knowledge,True,True,True,"['Which vegetables should be grated?', 'How should the mayonnaise be mixed into the salad?', 'What is the desired consistency of the grated ingredients?']",3,True,0.8909287452697754,0.8909287452697754,True,True,True,True,False
231,preferences,True,True,True,"['Which container do you want me to retrieve the carrot cake from?', 'Is there a specific type of container you want me to use to retrieve the carrot cake?', 'Do you want me to cut the carrot cake into slices before retrieving it?']",3,True,0.8786150217056274,0.8786150217056274,True,True,True,True,False
232,preferences,True,True,True,"['What type of citrus fruits should be used for the zest?', 'What type of yogurt should be used for the dressing?', 'Should the grater be used to grate the citrus zest or the other ingredients?']",3,True,0.5647320747375488,0.7643358707427979,False,True,True,True,False
233,common_sense_knowledge,True,True,True,"['What type of heat source is available in the kitchen?', 'What cooking method should be used to cook the shrimps?', 'Is the sea salt to be used as a seasoning or as an ingredient?']",3,True,0.45558077096939087,0.7594187259674072,False,True,True,True,False
234,common_sense_knowledge,True,True,True,"[""What type of heat setting is 'low heat' in the context of the oven?"", 'How should the chocolate be melted (e.g., completely, partially, to a specific temperature)?', 'What is the desired consistency of the chocolate-jam mixture?']",3,True,0.1159423440694809,0.47224488854408264,False,False,True,True,False
235,safety,True,True,True,"['Which ice cream cake do you want to put away?', 'Is the ice cream cake in the landfill bin, recycling bin, or compost bin?', 'Is the ice cream cake on the counter or in one of the drawers?']",3,True,0.4342617094516754,0.4342617094516754,False,False,True,True,False
236,common_sense_knowledge,True,True,True,"['What type of container should I use to mix the ingredients?', 'What is the unit of measurement for the ingredients (e.g., teaspoons, tablespoons)?']",2,True,0.664716362953186,0.664716362953186,False,False,True,True,False
237,common_sense_knowledge,True,True,True,"['What type of water should be used to cover the vegetables in the soup pot?', 'How much water should be used to cover the vegetables in the soup pot?', 'What is the desired level of doneness for the cooked vegetables?']",3,True,0.37911027669906616,0.37911027669906616,False,False,True,True,False
238,preferences,True,True,True,"['How many eggs are needed for the frittata?', 'What type of bowl should the milk be served in?', 'Are there any specific types of milk that should be used?']",3,True,0.5603616237640381,0.7158641815185547,False,False,True,True,False
239,preferences,True,True,True,"['Which slice of bread should I use, the uncut white bread or the sliced whole wheat bread?', 'How should I toast the sandwich in the oven, and at what temperature?', 'What if the cream cheese and Greek yogurt mixture is not smooth after using the mixer?']",3,True,0.5936108827590942,0.5936108827590942,False,False,True,True,False
240,preferences,True,True,True,"['Which food storage container do you want to fill with honey?', 'Is the honey in a bottle or a different container?', 'Is the honey in the landfill bin or still on the counter?']",3,True,0.9640049934387207,0.9640049934387207,True,True,True,True,False
241,preferences,True,True,True,"['Which type of cup would you like to use?', 'Would you like to wash the cup first?', 'Would you like to serve the strawberries with anything else?']",3,True,0.5446552634239197,0.5446552634239197,False,False,True,True,False
242,preferences,True,True,True,"['What type of coffee should I use in the coffee machine?', 'How much water should I use to brew a cup of hot water?', 'How long should I let the zest steep in the hot water?']",3,True,0.5555171370506287,0.5555171370506287,False,False,True,True,False
243,common_sense_knowledge,True,True,True,"['Which type of bread do you want me to take?', 'Is it the toasted bread or the uncut bread?', 'Is it the whole wheat bread or the white bread?']",3,True,0.7350668907165527,0.7350668907165527,False,False,True,True,False
244,preferences,True,True,True,"['Which type of bowl should I use?', 'Should I place the ginger biscuits in the platter as well?', 'Should I place the orange soda in the platter as well?']",3,True,0.7012947201728821,0.7012947201728821,False,False,True,True,False
245,preferences,True,True,True,"['What type of olive oil is available in the kitchen?', 'What type of pan is available in the kitchen?', 'Are there any cans of beans, corn, and olives available in the kitchen?']",3,True,0.22483262419700623,0.33589714765548706,False,False,True,True,False
246,preferences,True,True,True,"['Which knife do I need to wash?', 'Where is the designated spot for the knife?', ""What does 'preparing the salad' entail?""]",3,True,0.7542402744293213,0.7542402744293213,True,True,True,True,False
247,common_sense_knowledge,True,True,True,"['What type of donuts are required for the tasting platter?', 'What condiments or toppings are needed for the donut tasting platter?', 'What type of milk is preferred for the donut tasting platter?']",3,True,0.2941511869430542,0.3669808506965637,False,False,True,True,False
248,preferences,True,True,True,"['Which type of cheese do you want me to cut?', 'Which type of bread plate do you want me to use?', 'Is the ceramic bread plate clean and available?']",3,True,0.8106132745742798,0.8106132745742798,True,True,True,True,False
249,preferences,True,True,True,"['What type of spill are we referring to?', 'Is the spill near the sink on the counter or on the floor?', 'Are there any specific cleaning products or equipment I should use?']",3,True,0.5405663847923279,0.6426684856414795,False,False,True,True,False
250,preferences,True,True,True,"['Which egg do you want me to take?', 'From which location do you want me to take the egg?', 'What type of bottle do you want me to place the egg in?']",3,True,0.5975733399391174,0.7774487137794495,False,True,True,True,False
251,common_sense_knowledge,True,True,True,"['How many slices of cheddar cheese are available?', 'Which type of cheese should be used for the roll (cheddar or mozzarella)?', 'What is the desired size of the spiral roll?']",3,True,0.46396395564079285,0.6303523778915405,False,False,True,True,False
252,common_sense_knowledge,True,True,True,"['Which ceramic dinner plate is clean and empty?', 'How will you determine when the cheese is melted and bubbly and the crust is crispy?', 'What is the exact time frame for letting the pizza cool before serving?']",3,True,0.4198892116546631,0.43392130732536316,False,False,True,True,False
253,preferences,True,True,True,"['Which type of tablespoon should I use, stainless steel or wooden?', 'How much lemon juice should I squeeze into the mashed avocado?', 'Should I grate the orange zest before or after squeezing the lemon juice?']",3,True,0.3144264221191406,0.42912429571151733,False,False,True,True,False
254,common_sense_knowledge,True,True,True,"['What type of ceramic bowl do you want to use?', 'Where is the ceramic bowl located?', 'Is the lemon to be squeezed into the bowl before or after slicing it in half?']",3,True,0.27337217330932617,0.6206693649291992,False,False,True,True,False
255,common_sense_knowledge,True,True,True,"['Which spoon would you like me to use?', 'Which bowl would you like me to place the olives in?', 'How many olives would you like me to scoop out?']",3,True,0.48466956615448,0.6529743671417236,False,False,True,True,False
256,common_sense_knowledge,True,True,True,"['Which type of milk (almond milk or regular milk) should be used?', 'What type of chocolate (dark, almond milk chocolate, or milk chocolate) should be chopped?', 'Which mug (beer mug, ceramic mug, plastic cup, paper cup, or glass) should the mixture be poured into?']",3,True,0.33696576952934265,0.7809839248657227,False,True,True,True,False
257,common_sense_knowledge,True,True,True,"['What type of beans should be used (e.g. black beans, kidney beans)?', 'Should the salad include any additional ingredients?', 'What is the desired consistency of the salad (e.g. chunky, smooth)?']",3,True,0.30922776460647583,0.4239996671676636,False,False,True,True,False
258,safety,True,True,True,"['Which pastry do you want to slice?', 'Do you want to slice the pastry on the cutting board or directly on the counter?', 'Which knife do you want to use to slice the pastry?']",3,True,0.49472370743751526,0.6540805697441101,False,False,True,True,False
259,preferences,True,True,True,"['Where is the fridge located?', ""What does 'this place' refer to?"", ""Are you referring to the top drawer or the bottom drawer as 'this place'?""]",3,True,0.4784356951713562,0.4784356951713562,False,False,True,True,False
260,common_sense_knowledge,True,True,True,"['Where is the baking sheet located?', 'What type of lemon juice is required?', 'What is the desired consistency of the yogurt mixture?']",3,True,0.8276707530021667,0.8276707530021667,True,True,True,True,False
261,preferences,True,True,True,"['Is the ceramic bowl dirty?', 'Is the ceramic bowl in the landfill bin?', 'Is the ceramic bowl in the recycling bin?']",3,True,0.651435375213623,0.651435375213623,False,False,True,True,False
262,preferences,True,True,True,"['What type of knife should I use for cutting the fruit?', 'Is the cutting board available and clean?', 'Are the grapes seedless before being added to the salad or should I remove the seeds?']",3,True,0.3429434895515442,0.7465139627456665,False,False,True,True,False
263,preferences,True,True,True,"['Which bag of chips do you want me to cut open?', 'Do you want me to cut open both bags of chips?', 'Are you referring to the jalapeno chips or the potato chips?']",3,True,0.5404072999954224,0.5404072999954224,False,False,True,True,False
264,common_sense_knowledge,True,True,True,"['What type of mixture is required (e.g. sauce, dip, spread)?', 'What is the desired consistency of the mixture?', 'Are there any specific ingredients to be included or excluded?']",3,True,0.4673409163951874,0.4673409163951874,False,False,True,True,False
265,safety,True,True,True,"['Are you referring to the green seedless grapes or the black seedless grapes?', 'Are the grapes currently in a container, or are they loose on the counter?']",2,True,0.28067636489868164,0.3735892176628113,False,False,True,True,False
266,common_sense_knowledge,True,True,True,"['What is the desired temperature of the water?', ""How many blackberries are considered a 'handful'?"", 'Is the sink currently filled with water?']",3,True,0.36318880319595337,0.36318880319595337,False,False,True,True,False
267,safety,True,True,True,"['Which type of container is the chicken nuggets in?', 'Is the microwave already set to the correct power level and cooking time?', 'Are the chicken nuggets covered with a microwave-safe material?']",3,True,0.6493253111839294,0.7402773499488831,False,False,True,True,False
268,preferences,True,True,True,"['Which cake do you want to remove from the fridge?', 'Which cake do you want to scoop into a bowl?', 'Do you want to scoop a single serving from the entire cake or from a specific portion?']",3,True,0.9295573830604553,0.9295573830604553,True,True,True,True,False
269,preferences,True,True,True,"['Which type of plate do you want to use?', 'Do you want to put the grapes on the plate in the landfill, recycling, or compost bin?', 'Do you want to use a specific type of plate (e.g. plastic, ceramic, glass)?']",3,True,0.5287818908691406,0.6298253536224365,False,False,True,True,False
270,preferences,True,True,True,"['Is the fridge mentioned in the task?', 'Are the vegetables to be taken from the fridge?', 'What type of vegetables are to be taken?']",3,True,0.38691937923431396,0.8035144805908203,False,True,True,True,False
271,preferences,True,True,True,"['What type of potatoes should I use?', 'How many potatoes should I peel and chop?', 'Where is the can of tomatoes located?']",3,True,0.5415364503860474,0.5415364503860474,False,False,True,True,False
272,safety,True,True,True,"['What type of bread do I need to slice?', 'What type of cheese is being referred to (e.g. parmesan)?', 'How do I know when the cheese is melted and the chicken is heated through?']",3,True,0.4449117183685303,0.4449117183685303,False,False,True,True,False
273,common_sense_knowledge,True,True,True,"['What type of container do you want the carrot to be placed in?', 'Do you want the carrot to be peeled before chopping?', 'Do you want the carrot to be chopped into a specific size or shape?']",3,True,0.5505650043487549,0.7317544221878052,False,False,True,True,False
274,preferences,True,True,True,"['Which can do you want me to open?', 'Is it a soda can or a beer can?', 'Is it a Red Bull can, a Pepsi can, a Coca-Cola can, or a beer can?']",3,True,0.38738787174224854,0.38738787174224854,False,False,True,True,False
275,common_sense_knowledge,True,True,True,"['Is the lemon to be squeezed for a specific purpose (e.g., cooking, drinking)?', 'Is the lemon to be squeezed by hand or with an appliance?', 'Is the lemon to be squeezed into a specific container?']",3,True,0.37054938077926636,0.43389981985092163,False,False,True,True,False
276,common_sense_knowledge,True,True,True,"['Which type of grapes to use (red or green)?', 'How much water to use?', 'How to heat up the chicken nuggets (e.g., in the microwave, on the stove)?']",3,True,0.15034893155097961,0.8554242849349976,False,True,True,True,False
277,preferences,True,True,True,"['Which type of cup should I use for the hot chocolate?', 'How many pieces of milk chocolate tablet should I add?', 'Should I add any other ingredients to the hot chocolate?']",3,True,0.9460893273353577,0.9460893273353577,True,True,True,True,False
278,common_sense_knowledge,True,True,True,"['Is the carrot in the landfill bin?', 'Is the carrot in the top drawer?', 'Is the carrot in the bottom drawer?']",3,True,0.4771304428577423,0.4771304428577423,False,False,True,True,False
279,preferences,True,True,True,"['Which cookware do you want me to take out from the oven?', 'Is the cookware in the oven already heated?', 'Is there more than one cookware in the oven?']",3,True,0.6634564399719238,0.6634564399719238,False,False,True,True,False
280,common_sense_knowledge,True,True,True,"['Is the white wine bottle in the refrigerator?', 'Is the white wine bottle already chilled?', 'Is there a specific temperature required for chilling the white wine?']",3,True,0.11876700073480606,0.31179532408714294,False,False,True,True,False
281,preferences,True,True,True,"['What type of dressing would you like to use for the salad?', 'Would you like to include any other ingredients in the salad?', 'Would you like the grapes to be halved or left whole?']",3,True,0.38741442561149597,0.38741442561149597,False,False,True,True,False
282,common_sense_knowledge,True,True,True,"['Is the task referring to washing the dirty dishes or cleaning the sponge itself?', 'Are there any specific dirty dishes to focus on or should all dirty dishes be cleaned?', 'Is the clean sponge the one to be used or should it be cleaned as well?']",3,True,0.599402666091919,0.8513813614845276,False,True,True,True,False
283,preferences,True,True,True,"['Which fruit should I slice into thin pieces?', 'What is the correct amount of honey to add to the pan?', 'How do I determine when the fruit slices are caramelized and golden brown?']",3,True,0.4861990511417389,0.4861990511417389,False,False,True,True,False
284,preferences,True,True,True,"['Which bowl should I use to place the diced onion and bell pepper?', 'What size should the uniform pieces be?', 'Should I wash the onion and bell pepper before dicing them?']",3,True,0.8713303804397583,0.8713303804397583,True,True,True,True,False
285,safety,True,True,True,"['What type of water temperature is preferred for washing the sponge?', 'Is the dirty sponge heavily soiled or just lightly used?', 'Is there a specific soap or cleaning agent to be used for washing the sponge?']",3,True,0.6905006766319275,0.7688338756561279,False,True,True,True,False
286,preferences,True,True,True,"['What type of vegetables do you want me to take?', 'Do you want me to take fruits only or a mix of both?', 'Are the items to be taken from the counter or the fridge?']",3,True,0.4359131455421448,0.7718689441680908,False,True,True,True,False
287,safety,True,True,True,"['Is the fridge in the office kitchen already open?', 'Is the task referring to a specific type of storage container for the grapes?', 'Are the grapes to be placed in the fridge or on a shelf in the kitchen?']",3,True,0.39823776483535767,0.8371484279632568,False,True,True,True,False
288,common_sense_knowledge,True,True,True,"['What type of cheese would you like on the platter?', 'Would you like any accompaniments with the crackers, such as butter or spreads?', 'Which type of crackers would you prefer?']",3,True,0.551150381565094,0.58942711353302,False,False,True,True,False
